https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ADA,Volume BUSD,tradecount
1637107200000,2021-11-17,ADABUSD,1.876,1.893,1.783,1.878,31415944.6,58074900.46,92910
1637020800000,2021-11-16,ADABUSD,2.019,2.019,1.761,1.876,51955638.66,99156117.64969,170692
1636934400000,2021-11-15,ADABUSD,2.04,2.095,2.012,2.018,15233870.6,31233872.7494,58675
1636848000000,2021-11-14,ADABUSD,2.051,2.07,2.01,2.04,12264033.4,24991031.3519,39258
1636761600000,2021-11-13,ADABUSD,2.046,2.08,2.022,2.051,14202342.1,29133716.9421,48768
1636675200000,2021-11-12,ADABUSD,2.081,2.099,1.991,2.046,26838670.8,54841507.1433,103540
1636588800000,2021-11-11,ADABUSD,2.099,2.153,2.059,2.08,29017752.7,60982987.362,109162
1636502400000,2021-11-10,ADABUSD,2.271,2.331,1.936,2.099,81595924.8,176699049.7969,306778
1636416000000,2021-11-09,ADABUSD,2.127,2.378,2.107,2.27,105674559.9,239832963.1278,376176
1636329600000,2021-11-08,ADABUSD,2.022,2.141,2.01,2.127,32030491.7,66496464.2786,119156
1636243200000,2021-11-07,ADABUSD,2.006,2.037,1.976,2.022,16699169.7,33471527.4523,61317
1636156800000,2021-11-06,ADABUSD,1.984,2.041,1.944,2.006,21578479.1,42906318.9099,77530
1636070400000,2021-11-05,ADABUSD,1.984,2.073,1.94,1.983,19782311.9,39372542.5071,80901
1635984000000,2021-11-04,ADABUSD,2.064,2.105,1.937,1.984,26441096.1,53164537.9044,110395
1635897600000,2021-11-03,ADABUSD,1.972,2.145,1.951,2.064,55736742.5,115333633.6635,221764
1635811200000,2021-11-02,ADABUSD,1.949,1.997,1.935,1.972,23864236.4,47033678.0805,73212
1635724800000,2021-11-01,ADABUSD,1.967,2.019,1.914,1.95,25295717.4,49591061.6561,84847
1635638400000,2021-10-31,ADABUSD,1.957,2.03,1.92,1.965,24619590.9,48366096.5942,82713
1635552000000,2021-10-30,ADABUSD,2.016,2.018,1.926,1.957,21515739.1,42535486.3539,69778
1635465600000,2021-10-29,ADABUSD,1.987,2.047,1.98,2.015,27750369.1,55713377.1622,87072
1635379200000,2021-10-28,ADABUSD,1.913,2.06,1.906,1.987,48824305.5,96705213.8649,142846
1635292800000,2021-10-27,ADABUSD,2.138,2.156,1.812,1.913,67701243.31,134278538.192709,234991
1635206400000,2021-10-26,ADABUSD,2.145,2.202,2.123,2.138,27380373.4,59388585.5867,100522
1635120000000,2021-10-25,ADABUSD,2.12,2.177,2.112,2.145,18620511.8,39993439.1484,59975
1635033600000,2021-10-24,ADABUSD,2.166,2.168,2.094,2.119,18415694.7,39147407.2678,62315
1634947200000,2021-10-23,ADABUSD,2.156,2.174,2.133,2.165,14560680.2,31379771.2688,47334
1634860800000,2021-10-22,ADABUSD,2.137,2.21,2.125,2.155,24857064.3,53872510.9792,92256
1634774400000,2021-10-21,ADABUSD,2.19,2.298,2.132,2.137,47634858.5,105801335.5542,208387
1634688000000,2021-10-20,ADABUSD,2.111,2.208,2.092,2.19,25452254.3,55026180.1082,89935
1634601600000,2021-10-19,ADABUSD,2.128,2.156,2.093,2.11,16372899.8,34733858.3767,55505
1634515200000,2021-10-18,ADABUSD,2.158,2.175,2.105,2.128,20125190.2,43013484.8882,64194
1634428800000,2021-10-17,ADABUSD,2.177,2.188,2.092,2.159,20982905.0,45156634.5352,70289
1634342400000,2021-10-16,ADABUSD,2.218,2.261,2.17,2.178,23634766.6,52271967.8449,75849
1634256000000,2021-10-15,ADABUSD,2.172,2.242,2.136,2.217,52614722.6,115479747.6076,133519
1634169600000,2021-10-14,ADABUSD,2.189,2.224,2.156,2.172,23637698.0,51655015.3318,76338
1634083200000,2021-10-13,ADABUSD,2.117,2.2,2.08,2.189,26926045.2,57470973.4783,85176
1633996800000,2021-10-12,ADABUSD,2.172,2.173,2.071,2.118,30384181.1,64437344.6509,103182
1633910400000,2021-10-11,ADABUSD,2.189,2.25,2.108,2.172,23018547.4,50465144.6879,83691
1633824000000,2021-10-10,ADABUSD,2.268,2.277,2.162,2.19,24392951.0,54471468.001,82024
1633737600000,2021-10-09,ADABUSD,2.238,2.3,2.22,2.269,20061589.4,45428182.0168,67736
1633651200000,2021-10-08,ADABUSD,2.279,2.313,2.216,2.238,31626827.2,71844532.8969,94585
1633564800000,2021-10-07,ADABUSD,2.21,2.376,2.151,2.278,53169022.2,121086246.7601,200534
1633478400000,2021-10-06,ADABUSD,2.234,2.251,2.108,2.209,42319646.9,93070255.5626,136592
1633392000000,2021-10-05,ADABUSD,2.192,2.258,2.178,2.234,30598603.0,67847656.0538,94199
1633305600000,2021-10-04,ADABUSD,2.251,2.255,2.151,2.192,33451946.4,73343957.3694,110836
1633219200000,2021-10-03,ADABUSD,2.249,2.31,2.222,2.252,28774632.0,65291365.8167,97167
1633132800000,2021-10-02,ADABUSD,2.257,2.323,2.194,2.249,31345052.6,70882447.9706,110114
1633046400000,2021-10-01,ADABUSD,2.116,2.275,2.093,2.257,41103895.5,90437448.9837,135640
1632960000000,2021-09-30,ADABUSD,2.065,2.137,2.051,2.115,31776743.1,66703426.377,86748
1632873600000,2021-09-29,ADABUSD,2.036,2.144,2.017,2.065,29781874.7,61802001.2811,87064
1632787200000,2021-09-28,ADABUSD,2.131,2.173,2.029,2.036,31474491.9,66169970.3845,102177
1632700800000,2021-09-27,ADABUSD,2.209,2.277,2.127,2.131,31464770.7,69463900.3829,104822
1632614400000,2021-09-26,ADABUSD,2.3,2.301,2.148,2.21,49114748.7,110016383.9305,155060
1632528000000,2021-09-25,ADABUSD,2.279,2.46,2.237,2.301,67626773.9,159171803.4861,235604
1632441600000,2021-09-24,ADABUSD,2.328,2.346,2.064,2.279,92891916.5,207030452.2296,309195
1632355200000,2021-09-23,ADABUSD,2.258,2.347,2.181,2.328,48050211.5,108063355.9984,150954
1632268800000,2021-09-22,ADABUSD,1.986,2.269,1.967,2.258,89837759.9,190172952.8308,218509
1632182400000,2021-09-21,ADABUSD,2.08,2.229,1.9102,1.986,163076392.31,339686002.782626,330848
1632096000000,2021-09-20,ADABUSD,2.282,2.293,1.971,2.08,157211795.12,333230853.440236,350245
1632009600000,2021-09-19,ADABUSD,2.371,2.397,2.256,2.284,49277540.6,115198341.2784,106934
1631923200000,2021-09-18,ADABUSD,2.35,2.439,2.312,2.372,47361145.1,112992239.3617,108575
1631836800000,2021-09-17,ADABUSD,2.418,2.442,2.313,2.351,45828052.4,108929784.12,132006
1631750400000,2021-09-16,ADABUSD,2.505,2.524,2.38,2.417,50630293.6,123808539.5912,178110
1631664000000,2021-09-15,ADABUSD,2.398,2.583,2.357,2.505,68473176.5,168384565.2551,217281
1631577600000,2021-09-14,ADABUSD,2.402,2.439,2.322,2.398,63506324.4,151635510.9342,156919
1631491200000,2021-09-13,ADABUSD,2.58,2.593,2.309,2.402,100438220.2,242841160.1047,288210
1631404800000,2021-09-12,ADABUSD,2.638,2.79,2.502,2.58,88041445.0,231351527.3044,323569
1631318400000,2021-09-11,ADABUSD,2.384,2.8,2.368,2.637,115095718.64,304785073.19068,378390
1631232000000,2021-09-10,ADABUSD,2.518,2.586,2.272,2.384,52523224.4,127471409.8942,215829
1631145600000,2021-09-09,ADABUSD,2.47,2.624,2.389,2.517,71337895.9,180952744.1162,242978
1631059200000,2021-09-08,ADABUSD,2.515,2.565,2.2,2.47,106773436.0,256620236.9803,326875
1630972800000,2021-09-07,ADABUSD,2.835,2.875,2.02,2.514,169650645.91,426239678.820258,649778
1630886400000,2021-09-06,ADABUSD,2.912,2.929,2.802,2.834,34432041.5,98647480.6103,140985
1630800000000,2021-09-05,ADABUSD,2.833,2.957,2.825,2.913,35349720.1,102062381.1576,135438
1630713600000,2021-09-04,ADABUSD,2.967,2.968,2.802,2.832,38835983.9,112346535.8114,144781
1630627200000,2021-09-03,ADABUSD,2.962,3.032,2.903,2.966,43181499.1,128219784.4235,169845
1630540800000,2021-09-02,ADABUSD,2.871,3.101,2.837,2.961,77434250.07,232323435.316054,302147
1630454400000,2021-09-01,ADABUSD,2.769,2.905,2.722,2.871,45131041.8,127654516.7381,169737
1630368000000,2021-08-31,ADABUSD,2.736,2.88,2.703,2.769,53143575.1,148243296.8821,203749
1630281600000,2021-08-30,ADABUSD,2.853,2.886,2.72,2.735,49140393.9,138077497.4212,187220
1630195200000,2021-08-29,ADABUSD,2.849,2.936,2.722,2.854,58735286.1,167441914.0447,221367
1630108800000,2021-08-28,ADABUSD,2.946,2.95,2.777,2.849,61536861.48,175238018.955892,192523
1630022400000,2021-08-27,ADABUSD,2.53,2.948,2.497,2.948,101838887.34,278334522.718922,341710
1629936000000,2021-08-26,ADABUSD,2.7393,2.785,2.47,2.53,101927414.27,264403749.5215,310382
1629849600000,2021-08-25,ADABUSD,2.72,2.7976,2.6017,2.7393,98659784.55,268216714.18587,369221
1629763200000,2021-08-24,ADABUSD,2.9159,2.9483,2.5869,2.72,126476253.32,351759274.706018,452326
1629676800000,2021-08-23,ADABUSD,2.7074,2.9716,2.6858,2.9161,130049563.9,371025618.9004,479024
1629590400000,2021-08-22,ADABUSD,2.437,2.7233,2.4322,2.7081,88756688.93,228824950.239347,346640
1629504000000,2021-08-21,ADABUSD,2.4564,2.5294,2.386,2.4365,57221389.75,140557965.398226,225174
1629417600000,2021-08-20,ADABUSD,2.4404,2.5812,2.3719,2.4553,110836249.64,275743718.065549,414857
1629331200000,2021-08-19,ADABUSD,2.1054,2.4534,2.0465,2.4411,120732520.69,269590921.762484,454527
1629244800000,2021-08-18,ADABUSD,1.9238,2.1638,1.8707,2.105,89828239.6,183072430.39305,321146
1629158400000,2021-08-17,ADABUSD,2.0724,2.1419,1.9062,1.9235,68692571.18,140207088.132822,240679
1629072000000,2021-08-16,ADABUSD,2.168,2.198,2.046,2.0714,61552280.53,131145863.857431,225067
1628985600000,2021-08-15,ADABUSD,2.1893,2.25,2.0311,2.1681,71465895.65,152790719.151363,272947
1628899200000,2021-08-14,ADABUSD,2.1388,2.251,2.085,2.1893,104065507.68,225004479.498825,386046
1628812800000,2021-08-13,ADABUSD,1.8335,2.15,1.8221,2.1392,102182285.9,204014833.585962,374645
1628726400000,2021-08-12,ADABUSD,1.7939,1.8692,1.6801,1.834,72634075.93,128770451.408849,292032
1628640000000,2021-08-11,ADABUSD,1.6783,1.896,1.6709,1.7943,88303244.44,158896661.276785,344534
1628553600000,2021-08-10,ADABUSD,1.475,1.7017,1.4572,1.6784,69288384.14,109335692.748839,226143
1628467200000,2021-08-09,ADABUSD,1.4265,1.4994,1.394,1.4752,39025873.69,56892055.880903,116383
1628380800000,2021-08-08,ADABUSD,1.474,1.496,1.4081,1.4266,37796171.28,54925659.934339,116848
1628294400000,2021-08-07,ADABUSD,1.403,1.4862,1.391,1.4735,42419420.51,61509258.356977,139888
1628208000000,2021-08-06,ADABUSD,1.3863,1.4258,1.362,1.4031,35087077.35,48898513.625624,90051
1628121600000,2021-08-05,ADABUSD,1.377,1.3988,1.338,1.3863,31520678.42,43270959.208201,91158
1628035200000,2021-08-04,ADABUSD,1.3696,1.3934,1.3219,1.3763,28462615.99,38725224.005002,89138
1627948800000,2021-08-03,ADABUSD,1.3087,1.3824,1.262,1.3695,40471891.96,53790898.025988,124517
1627862400000,2021-08-02,ADABUSD,1.3153,1.3502,1.2937,1.3088,20075231.22,26494330.544951,65611
1627776000000,2021-08-01,ADABUSD,1.32,1.3889,1.2992,1.3149,33351360.29,45149462.195979,106879
1627689600000,2021-07-31,ADABUSD,1.3113,1.3333,1.2877,1.3199,22770080.23,29868655.587407,70641
1627603200000,2021-07-30,ADABUSD,1.2856,1.318,1.2475,1.3113,29394928.25,37857217.900931,81829
1627516800000,2021-07-29,ADABUSD,1.2876,1.2994,1.2577,1.286,21825131.05,27908941.654658,63619
1627430400000,2021-07-28,ADABUSD,1.2796,1.3185,1.2575,1.2877,35224664.91,45325714.526725,105422
1627344000000,2021-07-27,ADABUSD,1.2555,1.3163,1.2138,1.2796,44154985.42,55658669.500491,114194
1627257600000,2021-07-26,ADABUSD,1.2294,1.4,1.223,1.2549,75699921.02,99746234.308069,210230
1627171200000,2021-07-25,ADABUSD,1.2337,1.2395,1.1912,1.2295,18869011.4,22952462.199692,48727
1627084800000,2021-07-24,ADABUSD,1.2081,1.2495,1.1968,1.234,29887655.77,36372302.382139,62280
1626998400000,2021-07-23,ADABUSD,1.1861,1.2086,1.1463,1.2076,23054578.63,27162754.156427,52226
1626912000000,2021-07-22,ADABUSD,1.1707,1.2077,1.1496,1.1861,27300253.41,32127729.966723,69902
1626825600000,2021-07-21,ADABUSD,1.0546,1.2223,1.0369,1.1693,53954258.49,61931199.661576,111940
1626739200000,2021-07-20,ADABUSD,1.1227,1.1358,1.0202,1.0541,48428878.26,51309003.500383,94479
1626652800000,2021-07-19,ADABUSD,1.1811,1.1919,1.116,1.1224,20447343.23,23401943.359066,46371
1626566400000,2021-07-18,ADABUSD,1.1723,1.2185,1.167,1.1811,17367572.58,20705050.488593,41549
1626480000000,2021-07-17,ADABUSD,1.1706,1.195,1.1505,1.1723,19302365.4,22598300.9946,47202
1626393600000,2021-07-16,ADABUSD,1.2261,1.2447,1.165,1.1712,26779897.25,32124350.434037,60554
1626307200000,2021-07-15,ADABUSD,1.2634,1.2899,1.2052,1.225,21262903.0,26238641.534203,56252
1626220800000,2021-07-14,ADABUSD,1.265,1.2893,1.1982,1.2633,27689860.48,34403955.447624,75038
1626134400000,2021-07-13,ADABUSD,1.3126,1.322,1.2478,1.2652,22809844.03,29332409.161505,57877
1626048000000,2021-07-12,ADABUSD,1.3485,1.3736,1.2917,1.3126,22296107.76,29656186.321116,53594
1625961600000,2021-07-11,ADABUSD,1.3359,1.3667,1.3234,1.3481,16636977.95,22322525.769524,36359
1625875200000,2021-07-10,ADABUSD,1.3501,1.366,1.3175,1.3355,20758160.51,27748121.096383,45684
1625788800000,2021-07-09,ADABUSD,1.3271,1.3742,1.2862,1.3505,33277299.72,44369705.439941,74013
1625702400000,2021-07-08,ADABUSD,1.4042,1.4063,1.3193,1.3272,41020792.02,55941757.918546,91990
1625616000000,2021-07-07,ADABUSD,1.4153,1.4409,1.4001,1.4042,29305094.82,41751604.900294,69847
1625529600000,2021-07-06,ADABUSD,1.4049,1.458,1.39,1.4155,40710925.69,58015644.941087,99258
1625443200000,2021-07-05,ADABUSD,1.4613,1.4613,1.3775,1.4038,51483169.57,72912332.000653,112398
1625356800000,2021-07-04,ADABUSD,1.4049,1.4957,1.3821,1.462,38223325.96,55117047.339738,103298
1625270400000,2021-07-03,ADABUSD,1.3951,1.4444,1.358,1.405,35180610.77,49458644.492549,90833
1625184000000,2021-07-02,ADABUSD,1.3315,1.396,1.285,1.3951,47974435.86,64172230.155444,113229
1625097600000,2021-07-01,ADABUSD,1.3853,1.3864,1.302,1.3316,35611189.14,47487466.04141,85319
1625011200000,2021-06-30,ADABUSD,1.373,1.3996,1.2828,1.3851,50669341.85,68181653.805637,111135
1624924800000,2021-06-29,ADABUSD,1.326,1.42,1.3191,1.3727,57498120.35,79030727.661257,122168
1624838400000,2021-06-28,ADABUSD,1.338,1.3509,1.3043,1.3261,46729389.79,62009138.360921,91269
1624752000000,2021-06-27,ADABUSD,1.2519,1.35,1.2403,1.338,47938865.25,61418270.298936,99900
1624665600000,2021-06-26,ADABUSD,1.2521,1.2921,1.1958,1.253,64898914.7,80387026.50746,124479
1624579200000,2021-06-25,ADABUSD,1.3602,1.3962,1.2431,1.2521,88306419.16,116353629.214956,195650
1624492800000,2021-06-24,ADABUSD,1.2515,1.3994,1.2009,1.3601,71409624.78,94994689.420686,148395
1624406400000,2021-06-23,ADABUSD,1.157,1.31,1.1011,1.2512,84365601.17,104599656.010854,172022
1624320000000,2021-06-22,ADABUSD,1.1735,1.2634,1.0,1.1572,149610383.66,169951599.573354,276843
1624233600000,2021-06-21,ADABUSD,1.4263,1.4368,1.1674,1.1744,106762771.78,139099793.106389,230375
1624147200000,2021-06-20,ADABUSD,1.3845,1.4599,1.3058,1.4259,56424274.54,78240227.008778,140269
1624060800000,2021-06-19,ADABUSD,1.4171,1.4415,1.3838,1.3844,28884926.49,40922774.354728,82566
1623974400000,2021-06-18,ADABUSD,1.4825,1.4935,1.3749,1.417,44489881.65,63635257.754222,117256
1623888000000,2021-06-17,ADABUSD,1.4845,1.5385,1.4562,1.4825,28922904.52,43292664.325955,85112
1623801600000,2021-06-16,ADABUSD,1.5554,1.5751,1.474,1.4849,34893123.89,53097155.850854,113751
1623715200000,2021-06-15,ADABUSD,1.5773,1.6111,1.5445,1.5556,35077551.58,55214120.626782,114050
1623628800000,2021-06-14,ADABUSD,1.5571,1.597,1.5055,1.5772,47968894.41,74463194.759974,147691
1623542400000,2021-06-13,ADABUSD,1.479,1.58,1.4006,1.557,55674436.49,82456334.999978,163280
1623456000000,2021-06-12,ADABUSD,1.4366,1.4932,1.3569,1.4793,66224227.94,94351277.169935,169669
1623369600000,2021-06-11,ADABUSD,1.5336,1.5481,1.419,1.437,51115930.49,76199438.570504,144164
1623283200000,2021-06-10,ADABUSD,1.6289,1.6377,1.5066,1.5338,48852776.91,76450947.63459,152007
1623196800000,2021-06-09,ADABUSD,1.5828,1.635,1.4839,1.6288,79037581.2,123644131.151919,225061
1623110400000,2021-06-08,ADABUSD,1.5658,1.5964,1.4005,1.5843,108035573.58,163716889.493864,287897
1623024000000,2021-06-07,ADABUSD,1.677,1.742,1.55,1.5666,55960995.6,93549949.80289,202434
1622937600000,2021-06-06,ADABUSD,1.6556,1.7082,1.6459,1.6769,31057918.73,52083480.408129,89175
1622851200000,2021-06-05,ADABUSD,1.7086,1.7826,1.61,1.6561,62037291.91,105637844.892795,220631
1622764800000,2021-06-04,ADABUSD,1.8459,1.8487,1.6063,1.7083,89965993.43,153371346.275543,359341
1622678400000,2021-06-03,ADABUSD,1.7534,1.8895,1.7131,1.8458,62766436.44,113896809.303951,234988
1622592000000,2021-06-02,ADABUSD,1.7354,1.8038,1.7164,1.7534,67442426.56,119224258.100897,244023
1622505600000,2021-06-01,ADABUSD,1.7378,1.78,1.6531,1.7356,80794506.87,139002702.353484,302847
1622419200000,2021-05-31,ADABUSD,1.5762,1.75,1.5259,1.7379,88071955.38,143053949.063551,299119
1622332800000,2021-05-30,ADABUSD,1.4045,1.6999,1.347,1.5764,106574343.36,167107671.681853,348706
1622246400000,2021-05-29,ADABUSD,1.5143,1.5625,1.335,1.4044,95219327.01,138168552.363991,305429
1622160000000,2021-05-28,ADABUSD,1.6573,1.6786,1.451,1.5143,138978392.15,214997437.978533,416135
1622073600000,2021-05-27,ADABUSD,1.7808,1.79,1.6106,1.6577,104788819.21,177578525.314527,358856
1621987200000,2021-05-26,ADABUSD,1.5549,1.8333,1.5541,1.7811,151104052.67,260135526.589686,518571
1621900800000,2021-05-25,ADABUSD,1.5511,1.6521,1.4366,1.5547,150706535.12,231356575.480459,486484
1621814400000,2021-05-24,ADABUSD,1.3159,1.5986,1.26,1.5511,187151785.4,272417641.561513,544606
1621728000000,2021-05-23,ADABUSD,1.4654,1.5411,1.051,1.3158,253287285.34,320130089.669911,607545
1621641600000,2021-05-22,ADABUSD,1.5521,1.6027,1.3677,1.4653,143771853.0,215204068.063227,413176
1621555200000,2021-05-21,ADABUSD,1.8025,1.8722,1.321,1.5513,217403813.28,353740540.888205,632944
1621468800000,2021-05-20,ADABUSD,1.47,1.9516,1.3241,1.8042,229397296.16,392204452.146659,759777
1621382400000,2021-05-19,ADABUSD,2.005,2.0306,1.02,1.47,331328861.41,538404722.387785,850094
1621296000000,2021-05-18,ADABUSD,2.0319,2.1509,1.9731,2.0036,117919847.93,242481578.404515,353267
1621209600000,2021-05-17,ADABUSD,2.3017,2.3295,1.911,2.032,192299171.64,404705996.228227,571347
1621123200000,2021-05-16,ADABUSD,2.177,2.4708,2.01,2.302,184538016.22,416128701.098682,618338
1621036800000,2021-05-15,ADABUSD,2.0095,2.38,1.9653,2.1774,210810903.16,463593262.13205,709350
1620950400000,2021-05-14,ADABUSD,1.9294,2.0448,1.8136,2.0095,111304903.83,212822046.448737,349325
1620864000000,2021-05-13,ADABUSD,1.5652,1.9719,1.5,1.9285,239166160.48,429375536.21329504,720970
1620777600000,2021-05-12,ADABUSD,1.766,1.8228,1.5442,1.5626,103298973.53,178295442.399352,349432
1620691200000,2021-05-11,ADABUSD,1.644,1.7809,1.597,1.7665,122665310.72,207189774.261854,339446
1620604800000,2021-05-10,ADABUSD,1.7687,1.8277,1.5235,1.644,152906185.0,263212975.411768,390185
1620518400000,2021-05-09,ADABUSD,1.6233,1.834,1.5724,1.7687,150768323.54,261231991.277291,375523
1620432000000,2021-05-08,ADABUSD,1.6546,1.6559,1.5636,1.6234,81880605.38,132227274.896569,171076
1620345600000,2021-05-07,ADABUSD,1.6506,1.75,1.5286,1.6531,138533955.82,227700023.244675,307185
1620259200000,2021-05-06,ADABUSD,1.4826,1.7031,1.4308,1.6498,210331027.03,330738026.633234,475170
1620172800000,2021-05-05,ADABUSD,1.2705,1.497,1.2605,1.482,70796965.35,98569614.731336,210959
1620086400000,2021-05-04,ADABUSD,1.363,1.3681,1.255,1.2716,62910827.25,82142984.699578,183291
1620000000000,2021-05-03,ADABUSD,1.3277,1.3815,1.3221,1.363,37647353.79,50980710.998814,98064
1619913600000,2021-05-02,ADABUSD,1.3531,1.357,1.295,1.3279,31619115.38,41940274.203533,80357
1619827200000,2021-05-01,ADABUSD,1.3544,1.3694,1.3155,1.3533,30555519.72,41040813.252639,77322
1619740800000,2021-04-30,ADABUSD,1.3073,1.3721,1.2852,1.3546,40467552.6,54371532.6111,106858
1619654400000,2021-04-29,ADABUSD,1.3386,1.41222,1.2672,1.3068,77738656.87,104466360.663259,201054
1619568000000,2021-04-28,ADABUSD,1.3073,1.35,1.2343,1.3379,56471247.34,73485636.944793,155373
1619481600000,2021-04-27,ADABUSD,1.2384,1.3349,1.2251,1.3078,49399134.54,63560266.144417,141692
1619395200000,2021-04-26,ADABUSD,1.0925,1.2526,1.0806,1.2391,73070888.91,88015596.829774,188469
1619308800000,2021-04-25,ADABUSD,1.10486,1.1475,1.0203,1.0911,37295472.26,40892492.6271943,90304
1619222400000,2021-04-24,ADABUSD,1.1599,1.19895,1.095,1.10403,70782783.1,80683745.400876,155983
1619136000000,2021-04-23,ADABUSD,1.14432,1.16837,0.92,1.15897,129226266.0,138146791.809836,324186
1619049600000,2021-04-22,ADABUSD,1.20411,1.28074,1.11415,1.14418,86513415.9,104287703.031672,257101
1618963200000,2021-04-21,ADABUSD,1.26795,1.28777,1.19747,1.2035,73679513.6,92041134.319635,241979
1618876800000,2021-04-20,ADABUSD,1.1955,1.28302,1.119,1.2681,92145954.3,110695843.634889,251869
1618790400000,2021-04-19,ADABUSD,1.27902,1.32651,1.1725,1.19551,82961655.5,103186076.708713,249357
1618704000000,2021-04-18,ADABUSD,1.36988,1.38388,1.0723,1.27934,117561440.8,144855388.40332,330516
1618617600000,2021-04-17,ADABUSD,1.41197,1.459,1.35866,1.36947,53972073.7,76094997.604917,152447
1618531200000,2021-04-16,ADABUSD,1.47966,1.5206,1.33449,1.41197,89169857.6,126739985.426963,264951
1618444800000,2021-04-15,ADABUSD,1.45172,1.49577,1.41,1.4787,72061002.6,105369661.674537,189122
1618358400000,2021-04-14,ADABUSD,1.41319,1.5591,1.351,1.45169,131573370.2,191617184.190714,339131
1618272000000,2021-04-13,ADABUSD,1.3139,1.43725,1.28259,1.41151,84145905.8,115094205.273048,213121
1618185600000,2021-04-12,ADABUSD,1.26296,1.34701,1.26296,1.31388,74161177.1,96736396.688005,184375
1618099200000,2021-04-11,ADABUSD,1.2172,1.28915,1.19838,1.26304,59335457.5,73943477.902782,128776
1618012800000,2021-04-10,ADABUSD,1.2015,1.25163,1.19414,1.21732,37047399.3,45212524.957025,82783
1617926400000,2021-04-09,ADABUSD,1.2191,1.22882,1.19164,1.2015,22475942.0,27177895.863946,60674
1617840000000,2021-04-08,ADABUSD,1.17292,1.229,1.16957,1.21895,33413693.9,40159569.181059,82483
1617753600000,2021-04-07,ADABUSD,1.25224,1.29,1.159,1.17315,65331394.5,79154277.770851,163916
1617667200000,2021-04-06,ADABUSD,1.212,1.343,1.19097,1.25196,99280206.1,124718041.168627,221601
1617580800000,2021-04-05,ADABUSD,1.18231,1.2265,1.16,1.21195,42909421.5,51182461.432426,86969
1617494400000,2021-04-04,ADABUSD,1.16259,1.19285,1.15261,1.18207,24475585.3,28809069.322189,57325
1617408000000,2021-04-03,ADABUSD,1.19025,1.24097,1.16012,1.16319,46208594.8,55837236.302654,108769
1617321600000,2021-04-02,ADABUSD,1.18323,1.245,1.18028,1.19035,42368289.6,51111695.950953,91781
1617235200000,2021-04-01,ADABUSD,1.19249,1.2078,1.1722,1.18303,31348155.1,37352445.561206,70753
1617148800000,2021-03-31,ADABUSD,1.21221,1.21272,1.13812,1.19224,47051610.5,55922451.1938,104824
1617062400000,2021-03-30,ADABUSD,1.20219,1.23528,1.18859,1.21241,34104160.1,41431911.969605,73865
1616976000000,2021-03-29,ADABUSD,1.18982,1.22945,1.17777,1.20219,30677913.9,36936995.545288,74153
1616889600000,2021-03-28,ADABUSD,1.17636,1.2195,1.16689,1.18965,25773615.9,30636511.953367,64646
1616803200000,2021-03-27,ADABUSD,1.21486,1.23888,1.1568,1.17636,34827852.4,41473677.016517,92779
1616716800000,2021-03-26,ADABUSD,1.09594,1.28724,1.09459,1.21475,81861995.9,98635522.403325,209720
1616630400000,2021-03-25,ADABUSD,1.06854,1.15286,1.0466,1.09635,72128554.5,79497547.542653,161197
1616544000000,2021-03-24,ADABUSD,1.116,1.16401,1.04,1.06791,50402810.5,56170979.633768,117742
1616457600000,2021-03-23,ADABUSD,1.10213,1.1741,1.081,1.1161,51732722.0,58494180.54634,128225
1616371200000,2021-03-22,ADABUSD,1.18646,1.20766,1.067,1.10208,52162654.2,60355145.44326,126291
1616284800000,2021-03-21,ADABUSD,1.20031,1.24184,1.15955,1.18648,43177186.8,51957970.029778,104065
1616198400000,2021-03-20,ADABUSD,1.29526,1.30966,1.19964,1.20066,49046197.0,61643233.872277,112172
1616112000000,2021-03-19,ADABUSD,1.22888,1.3431,1.17977,1.295,98513262.9,125467345.941996,200847
1616025600000,2021-03-18,ADABUSD,1.37747,1.47309,1.22211,1.22937,180217272.8,245104466.172584,369125
1615939200000,2021-03-17,ADABUSD,1.24997,1.43239,1.20355,1.37783,125716986.8,161812531.802657,269717
1615852800000,2021-03-16,ADABUSD,1.03062,1.28,1.0015,1.24997,150947007.0,174899417.75818,279267
1615766400000,2021-03-15,ADABUSD,1.05241,1.07062,1.0,1.03129,58992968.9,61017950.986054,122332
1615680000000,2021-03-14,ADABUSD,1.09942,1.10256,1.05241,1.05376,41815650.8,45141092.507453,94698
1615593600000,2021-03-13,ADABUSD,1.03176,1.19072,0.98522,1.09992,87371450.5,95794465.2706,170181
1615507200000,2021-03-12,ADABUSD,1.1245,1.128,1.02293,1.03278,60305578.8,64627104.290571,126644
1615420800000,2021-03-11,ADABUSD,1.13265,1.13951,1.10827,1.125,41148914.2,46200196.963626,93864
1615334400000,2021-03-10,ADABUSD,1.19766,1.20774,1.114,1.13276,50732653.5,58943891.810896,137194
1615248000000,2021-03-09,ADABUSD,1.11899,1.22084,1.1111,1.19703,73016510.5,85303912.863204,164270
1615161600000,2021-03-08,ADABUSD,1.13054,1.17857,1.10504,1.11915,46670065.6,52785427.201832,109866
1615075200000,2021-03-07,ADABUSD,1.12988,1.14546,1.106,1.13085,43968242.8,49592759.765442,89418
1614988800000,2021-03-06,ADABUSD,1.15902,1.1825,1.08501,1.12983,58674765.9,65860326.580149,118548
