https://www.CryptoDataDownload.com
Unix,Date,Symbol,Open,High,Low,Close,Volume ACM,Volume BUSD,tradecount
1619308800000,2021-04-25,ACMBUSD,9.633,10.559,9.041,9.45,19880.74,198265.663723,1703
1619222400000,2021-04-24,ACMBUSD,9.8,10.14,9.414,9.562,10951.186,106868.267997,739
1619136000000,2021-04-23,ACMBUSD,10.7,11.274,8.8,9.871,43145.925,427763.035628,3198
1619049600000,2021-04-22,ACMBUSD,10.666,12.399,10.112,10.708,36737.016,402399.414995,4004
1618963200000,2021-04-21,ACMBUSD,10.666,11.47,10.417,10.7,22273.681,245369.170748,2929
1618876800000,2021-04-20,ACMBUSD,10.0,11.412,9.37,10.677,28235.787,300526.237223,3425
1618790400000,2021-04-19,ACMBUSD,10.392,11.477,9.624,10.052,37359.427,390981.128844,3401
1618704000000,2021-04-18,ACMBUSD,11.37,11.486,9.988,10.322,22054.118,231478.435651,1925
1618617600000,2021-04-17,ACMBUSD,11.623,11.794,11.228,11.348,16428.654,189179.281979,1457
1618531200000,2021-04-16,ACMBUSD,12.073,12.074,11.174,11.616,15124.447,176104.28817,1819
1618444800000,2021-04-15,ACMBUSD,11.758,12.531,11.758,12.074,19934.371,242083.395272,2280
1618358400000,2021-04-14,ACMBUSD,12.1,12.287,11.496,11.685,22535.861,265917.544952,2873
1618272000000,2021-04-13,ACMBUSD,11.913,13.5,11.367,12.038,76447.981,942848.292501,5264
1618185600000,2021-04-12,ACMBUSD,11.204,13.402,11.084,11.912,71574.212,866802.064951,6235
1618099200000,2021-04-11,ACMBUSD,10.968,12.415,10.6,11.217,37305.812,422766.88299,3186
1618012800000,2021-04-10,ACMBUSD,11.127,11.641,10.824,10.961,19808.016,223906.646038,1826
1617926400000,2021-04-09,ACMBUSD,11.298,11.491,10.955,11.033,18279.592,204439.59967,1835
1617840000000,2021-04-08,ACMBUSD,11.615,12.336,10.899,11.224,43007.319,492470.071287,3865
1617753600000,2021-04-07,ACMBUSD,10.992,15.5,10.252,11.592,144885.026,1804899.636069,12834
1617667200000,2021-04-06,ACMBUSD,10.205,13.41,10.172,11.006,42970.405,496387.851865,4615
1617580800000,2021-04-05,ACMBUSD,10.499,10.584,10.104,10.192,15050.402,155876.063272,1173
1617494400000,2021-04-04,ACMBUSD,10.164,10.54,10.043,10.526,12925.295,133430.655178,1036
1617408000000,2021-04-03,ACMBUSD,10.783,11.259,10.172,10.172,12417.14,134240.383428,2065
1617321600000,2021-04-02,ACMBUSD,10.675,11.123,10.401,10.773,23418.269,250854.29803,2387
1617235200000,2021-04-01,ACMBUSD,10.911,11.7,10.599,10.638,32946.253,362689.010466,3066
1617148800000,2021-03-31,ACMBUSD,11.265,11.386,10.66,10.873,21428.435,235124.159218,2639
1617062400000,2021-03-30,ACMBUSD,11.494,11.566,11.091,11.306,20003.282,227248.33594,1899
1616976000000,2021-03-29,ACMBUSD,11.195,11.731,11.044,11.494,12202.542,138524.916316,1436
1616889600000,2021-03-28,ACMBUSD,11.318,11.731,11.026,11.231,17704.432,201710.580407,1677
1616803200000,2021-03-27,ACMBUSD,11.374,11.941,10.8,11.286,30289.978,344165.23122,2465
1616716800000,2021-03-26,ACMBUSD,10.929,12.104,10.85,11.37,30402.291,345769.574247,3763
1616630400000,2021-03-25,ACMBUSD,10.674,11.67,9.795,10.915,30978.781,331929.267944,4888
1616544000000,2021-03-24,ACMBUSD,10.909,11.805,10.531,10.689,32260.093,365455.596387,4875
1616457600000,2021-03-23,ACMBUSD,11.55,11.834,10.634,10.924,32558.063,361300.081326,3289
1616371200000,2021-03-22,ACMBUSD,11.859,12.026,11.0,11.566,24584.531,284777.443934,2894
1616284800000,2021-03-21,ACMBUSD,12.057,12.912,11.544,11.859,25371.246,308598.109152,3946
1616198400000,2021-03-20,ACMBUSD,13.069,13.268,11.759,12.057,46201.504,582545.483719,4048
1616112000000,2021-03-19,ACMBUSD,12.97,13.85,12.727,13.036,30607.255,403237.399517,1965
1616025600000,2021-03-18,ACMBUSD,12.923,14.562,12.822,13.069,40429.527,544331.337223,3833
1615939200000,2021-03-17,ACMBUSD,12.947,14.169,12.357,12.917,29300.458,381649.369064,3124
1615852800000,2021-03-16,ACMBUSD,12.815,13.68,11.867,12.917,37314.119,471032.062876,3830
1615766400000,2021-03-15,ACMBUSD,13.729,13.773,12.013,12.788,67393.12,872372.73928,7770
1615680000000,2021-03-14,ACMBUSD,14.964,15.221,13.582,13.729,44080.243,631445.198275,7948
1615593600000,2021-03-13,ACMBUSD,13.008,17.758,12.899,14.943,135273.492,2087482.486235,16767
1615507200000,2021-03-12,ACMBUSD,12.841,13.8,11.62,13.102,85382.964,1094006.471785,9353
1615420800000,2021-03-11,ACMBUSD,12.951,15.314,11.592,12.903,166754.057,2280755.223934,16302
1615334400000,2021-03-10,ACMBUSD,11.057,19.051,10.631,12.917,261340.96,3601173.212765,16721
1615248000000,2021-03-09,ACMBUSD,10.653,13.207,10.535,10.969,71392.918,806822.606431,6111
1615161600000,2021-03-08,ACMBUSD,10.986,11.174,10.449,10.633,25604.426,274510.168708,1945
1615075200000,2021-03-07,ACMBUSD,10.653,11.46,10.553,10.898,18795.757,206265.586362,2142
1614988800000,2021-03-06,ACMBUSD,10.654,11.892,10.345,10.653,30914.13,336425.840147,3258
1614902400000,2021-03-05,ACMBUSD,10.811,11.0,10.0,10.655,26596.992,277838.74693,2298
1614816000000,2021-03-04,ACMBUSD,12.3,12.772,10.449,10.735,29298.441,339955.602149,2917
1614729600000,2021-03-03,ACMBUSD,12.014,13.096,11.63,12.398,45188.495,555648.273125,4083
1614643200000,2021-03-02,ACMBUSD,13.8,15.0,11.551,12.012,87563.132,1154504.58316,9377
1614556800000,2021-03-01,ACMBUSD,9.464,14.5,9.329,13.8,227198.819,2872949.37987,22772
1614470400000,2021-02-28,ACMBUSD,11.554,11.954,8.547,9.464,107476.286,1044722.263534,9170
1614384000000,2021-02-27,ACMBUSD,11.595,14.142,11.222,11.624,86352.047,1106282.364753,9780
1614297600000,2021-02-26,ACMBUSD,14.229,16.048,11.157,11.676,129031.38,1726729.471534,9325
1614211200000,2021-02-25,ACMBUSD,17.829,23.0,14.221,14.229,693897.932,12784169.22455,54918
1614124800000,2021-02-24,ACMBUSD,6.5,28.0,6.5,17.829,1146585.548,23071627.470969,77840
